product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents,user_growth_rate,transaction_growth_rate,revenue_growth_rate,failure_rate,complaints_per_1000_users,uptime_percentage,active_user_ratio,retention_rate,revenue_per_user,transaction_value_per_user,transaction_volume_7d_avg,revenue_7d_avg,fraud_rate,operational_risk_score
AGENT_BANKING,2023-06-06,61222,28603,329026,1344209919.71,22670318.13,14456,569,84.8,2313,0.29652200979668475,37.41594901394099,77.41230924515861,4.393573760128379,9.294044624481394,94.11111111111111,46.720133285420275,78.42883613606965,370.2969215314756,46995.417253784566,206597.85714285713,11389072.674285714,702.983958714509,238.09261711840404
AGENT_BANKING,2023-06-07,61751,20136,194750,677836951.73,9206777.34,9202,483,59.6,1288,0.8640684721178626,-40.8101487420447,-59.38840695924543,4.725032092426187,7.82173568039384,95.86111111111111,32.60837881167916,142.04906634882798,149.09519424786643,33662.93959723878,198035.7142857143,11011529.732857142,661.3607188703465,218.17822849807442
AGENT_BANKING,2023-06-08,62147,25180,255586,261432097.42,4568412.34,17135,554,102.0,370,0.6412851613738946,31.237997432605912,-50.37989764179526,6.704201325581213,8.914348238853043,92.91666666666667,40.51683910727791,79.96822875297855,73.5097806812879,10382.52968308181,207910.14285714287,10057801.398571428,144.7653627350481,76.71128935074691
AGENT_BANKING,2023-06-09,62188,31408,208193,549751966.35,7283034.47,6804,438,38.7,1155,0.06597261332004223,-18.542877935411173,59.42156547979205,3.2681214065794717,7.043159451984305,97.3125,50.50492056345276,80.17065715741212,117.11318051714157,17503.5648990703,219428.0,9643457.394285712,554.7736955613301,179.3493572310308
AGENT_BANKING,2023-06-10,62750,29912,208808,965493030.55,22080034.71,6751,247,108.6,1061,0.9037113269441122,0.2953989807534363,203.17081157519223,3.2331136738056014,3.9362549800796818,92.45833333333333,47.668525896414344,105.0013372559508,351.87306310756975,32277.782513706872,216055.0,12114387.277142856,508.1222941649745,186.30993371901457
AGENT_BANKING,2023-06-11,62976,20025,112380,509387996.2,7883081.57,3438,485,41.9,709,0.36015936254980563,-46.18022297996245,-64.29769394144218,3.0592632140950347,7.701346544715447,97.09027777777777,31.79782774390244,149.3732833957553,125.17596497078253,25437.602806491883,221168.7142857143,12352854.525714288,630.8951770777719,203.06225840896957
AGENT_BANKING,2023-06-12,63552,24211,83759,38400676.62,590110.58,3941,270,115.9,233,0.9146341463414531,-25.468054814023844,-92.51421446346902,4.7051660120106495,4.248489425981873,91.95138888888889,38.096362034239675,82.71033827599025,9.28547614551863,1586.0838717938127,198928.85714285713,10611681.305714285,278.1790613546007,120.10578481118449
AGENT_BANKING,2023-06-13,64132,33622,294714,349675129.3,4110706.16,20799,637,66.8,535,0.9126384692849987,251.85950166549267,596.5992983891257,7.057350516093569,9.932638932202334,95.36111111111111,52.42624586789746,72.00939860805425,64.09758248612238,10400.18824876569,194027.14285714287,7960308.167142858,181.53192586711185,77.32251796657098
AGENT_BANKING,2023-06-14,63950,19392,164783,148806419.98,3465839.08,10595,470,22.5,191,-0.2837896837772136,-44.08714889689666,-15.687501244311752,6.429668108967551,7.349491790461298,98.4375,30.323690383111806,173.38077557755776,54.19607630961689,7673.598390057755,189746.14285714287,7140174.13,115.91001498941031,44.09487174041011
AGENT_BANKING,2023-06-15,63729,22029,222287,183274557.59,2617139.83,12989,215,107.5,748,-0.3455824863174306,34.89680367513639,-24.487554973267834,5.8433466644473135,3.373660343014954,92.53472222222223,34.566680788965776,88.0294157701212,41.06670165858557,8319.69483816787,184989.14285714287,6861420.914285714,336.50190969332436,135.53791157377623
AGENT_BANKING,2023-06-16,64307,28824,131926,210985227.55,2154204.99,5352,348,67.8,651,0.906965431750062,-40.65060034999798,-17.688578756603913,4.056819732274153,5.411541511810534,95.29166666666667,44.822492108168625,76.42589508742714,33.49876358716781,7319.776143144602,174093.85714285713,6128730.988571429,493.4584539817777,170.00026408744299
AGENT_BANKING,2023-06-17,64003,31706,242750,702564755.21,6054762.11,14880,790,81.9,1278,-0.4727323619512669,84.00466928429576,181.06712862084677,6.129763130792997,12.343171413839976,94.3125,49.53830289205193,90.91023780987825,94.60122353639673,22158.731950104084,178942.7142857143,3839406.3314285716,526.4675592173018,184.96217301750772
AGENT_BANKING,2023-06-18,63785,22113,133898,418229580.68,7901285.17,7861,500,58.1,153,-0.3406090339515333,-44.841194644696195,30.497037314650164,5.870886794425608,7.838833581563064,95.96527777777777,34.668025397820806,143.38172115949894,123.87371905620444,18913.289950707727,182016.7142857143,3842006.845714286,114.26608313791094,54.05817965914352
AGENT_BANKING,2023-06-19,64152,27114,139687,385252081.88,5891372.52,8542,485,116.2,147,0.5753703848867309,4.323440230623321,-25.43779406458254,6.115100188278079,7.5601695972066345,91.93055555555556,42.26524504302282,81.55565390573135,91.83458847736625,14208.60374271594,190006.42857142858,4599329.98,105.23527600993651,68.87662287829218
AGENT_BANKING,2023-06-20,63861,31323,222414,922777007.93,9714724.16,8721,364,42.7,824,-0.4536101758323974,59.223120261728,64.89746874808047,3.9210661199384935,5.699879425627534,97.03472222222223,49.048715178277824,86.56258979024997,152.1229570473372,29460.04558726814,179677.85714285713,5399903.9799999995,370.48027552222436,125.52250910464271
AGENT_BANKING,2023-06-21,63863,27107,234863,986644859.25,23845539.25,14155,641,111.8,1568,0.0031318018822057425,5.597219599485648,145.457707879994,6.026917820176018,10.037110690070932,92.23611111111111,42.445547500117435,115.55317814586638,373.3858298232153,36398.15764378205,189689.2857142857,8311289.718571429,667.6232527047683,236.2377429395009
AGENT_BANKING,2023-06-22,63938,23868,233072,835917031.0,15685217.62,7454,220,117.3,847,0.11743889262953999,-0.7625722229555154,-34.22158561585057,3.1981533603350036,3.4408333072664146,91.85416666666667,37.32991335356126,113.5704709234121,245.31917826644562,35022.5000418971,191230.0,10178157.974285712,363.4070158577607,145.4913661014622
AGENT_BANKING,2023-06-23,64258,19596,64821,164073369.29,3374048.22,3228,453,58.4,227,0.5004848446932941,-72.18842246172856,-78.48899325631416,4.979867635488499,7.0497058731986675,95.94444444444444,30.495813750817018,121.80036742192284,52.50783124280245,8372.799004388651,181643.57142857142,10352421.292857142,350.195152805418,124.57049289582079
AGENT_BANKING,2023-06-24,64138,21726,61760,148568227.33,2929113.89,4036,422,61.0,147,-0.1867471754489758,-4.72223507813826,-13.186958246850422,6.534974093264248,6.57956281767439,95.76388888888889,33.87383454426393,90.19607843137256,45.66893089899904,6838.268771517997,155787.85714285713,9905900.118571429,238.0181347150259,92.31943005181347
AGENT_BANKING,2023-06-25,64600,22119,257799,573339847.53,6622244.52,12444,379,76.8,1838,0.7203218061055949,317.4206606217616,126.08354501367644,4.827016396494944,5.86687306501548,94.66666666666667,34.23993808049536,98.22324698223247,102.51152507739937,25920.694766038247,173488.0,9723180.025714288,712.9585452232166,238.85837012556294
AGENT_BANKING,2023-06-26,65184,25575,211510,879512252.81,7376220.96,15784,361,48.2,688,0.9040247678018476,-17.955461425374033,11.38551193213868,7.462531322396105,5.538168875797742,96.65277777777777,39.235088365243,86.48680351906158,113.15999263622975,34389.530901661776,183748.42857142858,9935301.231428573,325.2801285991206,115.02905110869462
AGENT_BANKING,2023-06-27,65175,27804,97030,215126481.43,3817740.73,7520,556,105.9,206,-0.013807069219440304,-54.12510046806298,-48.24259264055451,7.750180356590746,8.530878404296127,92.64583333333333,42.66052934407365,91.9831678895123,58.576766091292676,7737.249368076536,165836.42857142858,9092875.027142858,212.30547253426775,98.56171390291661
AGENT_BANKING,2023-06-28,65013,31755,135519,175519478.63,2097453.64,9305,534,52.1,922,-0.2485615650172579,39.667113263938994,-45.06034358179163,6.866195883971988,8.213741867011214,96.38194444444444,48.844077338378476,87.55786490316486,32.26206512543645,5527.3021139977955,151644.42857142858,5986005.654285714,680.3474051608999,222.48069990185877
AGENT_BANKING,2023-06-29,64701,24669,157222,526078791.79,8093950.93,6671,416,57.9,717,-0.47990401919616454,16.014728562046642,285.89415163426446,4.243044866494511,6.4295760498292145,95.97916666666667,38.127695089720405,128.72430986258055,125.09777175005023,21325.501308930237,140808.7142857143,4901538.984285714,456.0430474106677,155.88013216979812
AGENT_BANKING,2023-06-30,64863,27546,176595,347222636.67,5468478.02,7203,390,45.4,601,0.2503825288635353,12.32206688631361,-32.43747006506747,4.078824428777712,6.01267286434485,96.84722222222223,42.46797095416493,89.55565236331954,84.308126666975,12605.192647571335,156776.42857142858,5200743.241428571,340.3267363175628,117.34955066677992
AGENT_BANKING,2023-07-01,65028,31089,164906,44804471.12,600445.7,11327,749,46.1,953,0.25438231349150797,-6.619100201024941,-89.01987540584464,6.868761597516161,11.518115273420682,96.79861111111111,47.80863627975641,88.60368619125735,9.233648582149227,1441.1679732381226,171511.57142857142,4868076.357142857,577.9049882963628,189.9490011279153
AGENT_BANKING,2023-07-02,65440,32417,243662,823811922.87,13883214.25,14118,458,103.1,1895,0.6335732299932229,47.75811674529733,2212.1514984618925,5.794091815711929,6.998777506112469,92.84027777777777,49.5369804400978,95.90338402689946,212.15180699877752,25412.959955270384,169492.0,5905357.747142857,777.7166730963384,266.5626386551863
AGENT_BANKING,2023-07-03,66000,26932,140487,112207385.15,2233673.05,4460,354,54.2,257,0.8557457212713837,-42.34349221462518,-83.91098048494065,3.1746709659968535,5.363636363636364,96.23611111111111,40.806060606060605,120.36610723303134,33.84353106060606,4166.322038838556,159345.85714285713,5170708.045714286,182.93507584331647,72.41039113939368
AGENT_BANKING,2023-07-04,66471,32940,138555,519858064.55,7715322.44,4582,665,117.5,908,0.7136363636363718,-1.3752162121762113,245.40965787271332,3.306990003969543,10.004362804832184,91.84027777777777,49.5554452317552,81.76077717061324,116.07050352785426,15781.969172738312,165278.0,5727505.432857143,655.3354263649813,233.1734239110822
AGENT_BANKING,2023-07-05,66168,28947,146651,29520715.48,660820.89,6199,410,106.3,946,-0.4558378841901023,5.843166973404057,-91.43495433743661,4.227042434078186,6.196348688187644,92.61805555555556,43.74773304316285,113.79417556223443,9.987016231410955,1019.8195142847272,166868.2857142857,5522272.182857143,645.068905087589,227.10148849990796
AGENT_BANKING,2023-07-06,66363,32624,211561,46024457.63,1045385.52,13570,340,78.7,837,0.2947043888284373,44.26154611969915,58.19498684431723,6.414225684317998,5.123336799119992,94.53472222222223,49.159923451320765,88.72915644923982,15.752535599656435,1410.7545865007357,174631.0,4515334.267142857,395.6305746333209,144.86486266372347
AGENT_BANKING,2023-07-07,66563,34114,203136,747218576.17,13818622.31,9519,589,57.6,780,0.30137275288941723,-3.9823029764465057,1221.8685399430442,4.686023156899811,8.848759821522467,96.0,51.25069483046136,95.63229172773642,207.60215600258402,21903.575545816966,178422.57142857142,5708212.022857144,383.9792060491493,134.34817107750473
AGENT_BANKING,2023-07-08,66535,23808,179649,441601252.46,7150879.23,10291,519,85.2,304,-0.042065411715219714,-11.562204631379958,-48.25186571004848,5.72839258776837,7.800405801457879,94.08333333333333,35.782670774780186,143.28797043010752,107.47545246862555,18548.43970346102,180528.7142857143,6643988.241428571,169.21886567695896,78.61701673819503
AGENT_BANKING,2023-07-09,67170,33811,224348,821124372.56,17329944.02,14362,332,24.8,349,0.9543849101976365,24.881296305573652,142.3470382116913,6.401661704138213,4.942682745273188,98.27777777777777,50.3364597290457,70.41495371328857,258.0012508560369,24285.71685427819,177769.57142857142,7136378.208571428,155.56189491325975,56.66923315563321
AGENT_BANKING,2023-07-10,66958,27653,128510,136011221.27,2256181.02,9849,416,83.2,703,-0.3156170909632272,-42.718455257011435,-86.98102534320824,7.6639950198428135,6.212849846172227,94.22222222222223,41.299023268317455,122.26883159150906,33.695466113085814,4918.497858098579,176058.57142857142,7139593.632857144,547.0391409228854,192.13734028480275
AGENT_BANKING,2023-07-11,67563,36852,206618,798680749.98,9751934.34,8093,437,30.3,268,0.9035514800322497,60.77970585946619,332.23191107245464,3.9168901063798898,6.468037239317378,97.89583333333333,54.544647218151944,75.03798979702594,144.33838550686025,21672.65684304787,185781.85714285713,7430538.19,129.70796348817623,49.56914508900482
AGENT_BANKING,2023-07-12,67674,26044,178941,815559176.78,17429076.02,7519,629,35.3,473,0.16429110607876218,-13.395251139784525,78.72429625074773,4.201943657406631,9.294559210331885,97.54861111111111,38.48449921683365,141.49900168944862,257.5446407778467,31314.666594225157,190394.7142857143,9826003.20857143,264.3329365545068,91.57065842931469
AGENT_BANKING,2023-07-13,68296,25253,224501,576658215.42,8032795.91,17409,580,69.0,1202,0.9191122144398101,25.460906108717406,-53.91152175375042,7.7545311602175495,8.492444652688297,95.20833333333333,36.97581117488579,103.13230111273907,117.6173701241654,22835.236028194668,192243.2857142857,10824204.692857144,535.409641827876,184.42470501244983
AGENT_BANKING,2023-07-14,68498,32669,342834,1048746396.76,10785800.64,20777,759,54.4,680,0.2957713482488078,52.7093420519285,34.27206119568898,6.0603674081333825,11.080615492423137,96.22222222222223,47.69336330987766,77.29958064219903,157.46154106689247,32102.188520003674,212200.14285714287,10390944.454285715,198.3467217370506,78.24816348436853
AGENT_BANKING,2023-07-15,68819,24942,290365,171627250.73,2840186.39,12725,308,118.1,1195,0.46862682122106314,-15.304491386501917,-73.66735688153791,4.382415235996074,4.475508217207457,91.79861111111111,36.24289803687935,130.9798733060701,41.27038158066813,6881.054074653195,228016.7142857143,9775131.191428572,411.5509789402993,160.6482597764882
AGENT_BANKING,2023-07-16,68748,21208,114758,340730404.24,4586440.52,6460,521,68.1,186,-0.10316918292913035,-60.478019044995094,61.48378628066025,5.6292371773645415,7.5784022807936235,95.27083333333333,30.848897422470472,117.6065635609204,66.71380287426543,16066.126190116938,212361.0,7954630.691428572,162.0802035587933,71.3057559385838
AGENT_BANKING,2023-07-17,68926,24062,68718,41485116.55,867628.33,4502,516,94.1,355,0.2589166230290374,-40.11920737552066,-81.08275194638304,6.551413021333566,7.486289643965993,93.46527777777777,34.909903374633664,88.13897431634943,12.587823607927342,1724.0926169894437,203819.2857142857,7756266.021428571,516.6040920864984,185.83179283448294
AGENT_BANKING,2023-07-18,69211,34167,272371,65999181.17,939093.52,18099,658,48.8,573,0.4134869280097542,296.36048779068074,8.236843764656697,6.644980559604363,9.50715926659057,96.61111111111111,49.36643019173253,70.42467878362162,13.568558755111182,1931.6645058096994,213212.57142857142,6497288.761428571,210.37481963938893,80.41043811565842
AGENT_BANKING,2023-07-19,69175,29954,287663,835180687.81,14638127.99,12590,445,26.4,301,-0.05201485313027776,5.614400945768816,1458.7508249444636,4.376649065051814,6.432959884351282,98.16666666666667,43.301770870979404,114.06489951258595,211.61009020599928,27882.108827201708,228744.2857142857,6098581.899999999,104.6363279253849,41.06155800363619
AGENT_BANKING,2023-07-20,69775,31744,207269,1006155725.13,16334183.45,9257,298,62.7,276,0.8673653776653412,-27.947285538981383,11.586559846714373,4.4661768040565635,4.270870655678968,95.64583333333333,45.49480472948764,94.36113911290323,234.09793550698674,31695.933881363406,226282.57142857142,7284494.4057142865,133.16028928590384,60.544557507393776
AGENT_BANKING,2023-07-21,70047,34655,151484,313326401.78,6941146.77,10503,331,67.7,1186,0.3898244356861369,-26.91429977468893,-57.505394798293395,6.93340550817248,4.72539866089911,95.29861111111111,49.47392465059174,91.6000577117299,99.09270589746883,9041.304336459385,198946.85714285713,6735258.138571428,782.920968551134,257.9596527686092
AGENT_BANKING,2023-07-22,69901,21920,251655,847802774.95,11161510.24,8285,413,115.1,713,-0.20843148171941772,66.12645559927121,60.80210676772653,3.2922055989350505,5.90835610363228,92.00694444444444,31.35863578489578,158.09762773722628,159.67597373428134,38677.133893704384,193416.85714285713,7924018.688571429,283.3243925215076,120.84419999602629
AGENT_BANKING,2023-07-23,70127,23947,225942,604148443.93,9378490.74,7793,375,24.7,903,0.3233144017968259,-10.217559754425698,-15.974715443167486,3.4491152596684103,5.347441071199395,98.28472222222223,34.14804568853651,91.53547417213012,133.7358041838379,25228.56491126237,209300.2857142857,8608597.291428572,399.6600897575484,128.68767303113188
AGENT_BANKING,2023-07-24,70617,30795,255476,114940545.47,1480328.07,9065,525,24.5,1978,0.6987322999700618,13.071496224694833,-84.21571113050969,3.548278507570183,7.434470453290284,98.29861111111111,43.608479544585585,77.76262380256536,20.96277199541187,3732.4418077610003,235980.0,8696125.825714286,774.2410245972225,241.0416187821948
AGENT_BANKING,2023-07-25,70450,21821,130436,539117983.38,11929797.16,3934,415,114.8,279,-0.23648696489514398,-48.94393211103979,705.888735190977,3.0160385169738415,5.8907026259758695,92.02777777777777,30.97374024130589,141.1255212868338,169.33707821149753,24706.382997112873,215703.57142857142,10266226.345714286,213.8980036186329,99.81581649237941
AGENT_BANKING,2023-07-26,70500,36286,143585,26530567.84,532872.49,9306,735,91.3,602,0.07097232079489313,10.080805912478151,-95.53326445661042,6.481178396072012,10.425531914893618,93.65972222222223,51.46950354609929,60.136140660309756,7.558475035460993,731.1516243179187,195121.0,8251189.845714286,419.2638506807814,155.76162656266322
AGENT_BANKING,2023-07-27,70440,22494,160640,97012858.6,1811835.06,9584,188,62.4,743,-0.08510638297872797,11.877981683323458,240.0128724978841,5.96613545816733,2.668938103350369,95.66666666666667,31.933560477001706,161.31412821196764,25.721678875638844,4312.832693162621,188459.7142857143,6176568.647142857,462.5249003984064,159.86392430278883
AGENT_BANKING,2023-07-28,70098,28963,246758,592291149.27,13442545.5,15920,507,53.9,388,-0.4855195911413923,53.609312749003976,641.929869709001,6.45166519423889,7.2327313190105285,96.25694444444444,41.31786926873805,77.66460656699927,191.7678892407772,20449.924015813278,202070.2857142857,7105339.894285715,157.23907634200307,65.92238898029647
AGENT_BANKING,2023-07-29,70220,28789,123451,457402693.25,5569695.8,7588,387,102.8,727,0.17404205540814122,-49.970821614699425,-58.56665837582622,6.146568274052052,5.5112503560239245,92.86111111111111,40.99829108516092,100.60439751293897,79.31779834804898,15888.106334016464,183755.42857142858,6306509.26,588.8976192983451,209.96791309912436
AGENT_BANKING,2023-07-30,70436,25448,94742,319943781.56,5894474.07,7202,459,38.7,415,0.3076046710339009,-23.255380677353767,5.831167116882763,7.601697240927995,6.516554034868533,97.3125,36.12925208700097,113.12873310279785,83.68553112044978,12572.452906318767,165012.57142857142,5808792.592857143,438.0317071626101,146.06019104515423
AGENT_BANKING,2023-07-31,70302,38375,415877,1015101027.64,12820378.73,12510,581,26.7,1987,-0.19024362541881779,338.95737898714407,117.49826325048201,3.0081009529259854,8.264345253335609,98.14583333333333,54.58592927654974,66.31400651465798,182.36150792296095,26452.144042736156,187927.0,7428799.83,477.7854990778523,152.5488901045261
AGENT_BANKING,2023-08-01,70490,35793,393192,937795975.63,20183579.96,24576,722,92.2,2497,0.2674177121561261,-5.4547378191147855,57.43357029515774,6.250381493011048,10.242587601078167,93.59722222222223,50.777415236203716,107.21370100298941,286.3325288693432,26200.54132456067,225463.57142857142,8607911.65857143,635.0586990579666,220.6777623145944
AGENT_BANKING,2023-08-02,70799,27128,81586,96860870.93,2384587.57,6033,459,89.7,307,0.4383600510710739,-79.2503408004232,-88.1855073543653,7.394651043071115,6.483142417265781,93.77083333333333,38.31692538030198,131.94116779711,33.68109111710617,3570.5127886316723,216606.57142857142,8872442.384285714,376.2900497634398,142.75487534626038
AGENT_BANKING,2023-08-03,71136,35193,181190,374171622.93,3180783.22,10711,520,43.1,974,0.47599542366416614,122.08467138969921,33.3892392972593,5.911474143164633,7.309941520467836,97.00694444444444,49.47284075573549,77.08351092546813,44.714114091318045,10631.989967607195,219542.2857142857,9068006.407142857,537.5572603344556,176.56176775760252
AGENT_BANKING,2023-08-04,71490,36610,253226,587428010.5,5094460.44,11725,677,96.6,1322,0.49763832658569207,39.75716099122468,60.16371087370109,4.630251238024531,9.469855923905442,93.29166666666667,51.209959434886,96.12947282163343,71.26116156105749,16045.561608850041,220466.2857142857,7875422.827142858,522.0632952382457,187.4510890666835
AGENT_BANKING,2023-08-05,71163,29666,352532,1352645066.47,33307403.03,12904,670,91.8,2705,-0.4574066302979407,39.21635219132315,553.7964799663848,3.6603769303212195,9.415004988547418,93.625,41.687393729887724,123.40726757904672,468.043829377626,45595.80214622801,253192.14285714287,11837952.431428572,767.3062303563931,259.19601987904645
AGENT_BANKING,2023-08-06,71672,39083,394928,1628613010.63,19312143.35,12796,553,46.0,1166,0.7152593342045765,12.02614230764867,-42.018465586747965,3.240084268524895,7.715704877776537,96.80555555555556,54.5303605313093,75.90512499040504,269.4517154537337,41670.624328480415,296075.85714285716,13754762.328571428,295.2436899890613,103.66914070412834
AGENT_BANKING,2023-08-07,71951,23711,160397,91099057.11,1615124.07,11828,257,40.2,541,0.38927335640137617,-59.385761455252606,-91.63674357253568,7.374202759403231,3.5718753040263516,97.20833333333333,32.954371725201874,164.83066930960314,22.44755555864408,3842.058838092025,259578.7142857143,12154011.662857143,337.28810389221746,116.19611227142653
AGENT_BANKING,2023-08-08,72508,26109,208293,205422255.47,4061354.73,12170,361,71.1,1568,0.774137954997145,29.860907622960518,151.4577551927636,5.842731152751172,4.978760964307387,95.0625,36.00844044795057,90.81542763031905,56.01250524080101,7867.871441648474,233164.57142857142,9850836.629999999,752.7857393191322,249.5028142568401
AGENT_BANKING,2023-08-09,72321,28804,247496,905108376.29,22096419.6,19763,422,45.7,923,-0.2579025762674436,18.821083761816283,444.06524593334404,7.98517955845751,5.835096306743546,96.82638888888889,39.82798910413296,90.64366060269407,305.53255071141166,31423.009869809746,256866.0,12666812.634285714,372.9353201667906,128.78466787342018
AGENT_BANKING,2023-08-10,72722,24244,156619,306545466.07,3485131.65,11125,604,71.0,1192,0.5544724215649666,-36.71857322946634,-84.22761826083354,7.103225023783832,8.30560215615632,95.06944444444444,33.33791699898242,118.8087774294671,47.9240346800143,12644.178603778255,253355.85714285713,12710290.981428573,761.0826272674452,252.4660781897471
AGENT_BANKING,2023-08-11,73292,32363,337986,445440646.63,9064339.62,12590,319,24.5,1301,0.7838068259948816,115.80140340571705,160.08600335083466,3.725006361210228,4.35245320089505,98.29861111111111,44.15625170550674,74.91270895776042,123.67433853626588,13763.88612396873,265464.4285714286,13277416.57857143,384.9271863331617,124.31815844443261
AGENT_BANKING,2023-08-12,73680,26171,252469,318579993.1,5435413.71,10764,215,83.3,779,0.529389292146476,-25.301935583130664,-40.035193540111415,4.263493735864602,2.918023887079262,94.21527777777777,35.51981541802389,123.65977608803638,73.77054438110748,12173.015670016432,251169.7142857143,9295703.81857143,308.55273320684915,119.26121745640059
AGENT_BANKING,2023-08-13,73703,37251,207633,367375910.63,8534311.35,6454,569,87.4,1001,0.031216069489681253,-17.759011997512562,57.01309606477039,3.1083690935448605,7.720174212718614,93.93055555555556,50.54204035113903,70.25583205819979,115.79326960910682,9862.175797428257,224413.2857142857,7756013.532857142,482.1006294760467,172.09353648023196
AGENT_BANKING,2023-08-14,74251,35533,182533,739624225.88,14055777.46,9328,839,89.6,1385,0.743524686919117,-12.088637162686089,64.6972659369874,5.110308820870746,11.299511117695385,93.77777777777777,47.85524774077117,104.83494216643683,189.3008506282744,20815.135954746293,227575.57142857142,9533249.731428573,758.7669079015849,256.55419589882376
AGENT_BANKING,2023-08-15,74050,34471,399419,1303768943.45,15049286.62,17435,668,107.4,2102,-0.27070342486970045,118.82015854667375,7.0683330241057885,4.365090293651528,9.020931802835921,92.54166666666667,46.550979068197165,103.08085057004439,203.23141958136392,37822.19672913464,254879.2857142857,11102954.287142858,526.264399039605,191.8453558293421
AGENT_BANKING,2023-08-16,73897,25092,237949,221693982.29,5020982.89,14660,585,46.2,1380,-0.20661715057394003,-40.42621908321837,-66.63640598533567,6.160984076419737,7.916424212078974,96.79166666666667,33.95537031273258,137.37844731388492,67.94569319458164,8835.24558783676,253515.42857142858,8663606.185714286,579.9562091036314,190.3112563616573
AGENT_BANKING,2023-08-17,73805,22208,152674,396605979.16,7789473.52,10260,553,26.3,995,-0.12449761154038619,-35.83751139950158,55.13841992000894,6.720201213042168,7.49271729557618,98.17361111111111,30.09010229659237,112.9863112391931,105.5412711875889,17858.698629322767,252951.85714285713,9278512.167142857,651.7154197833293,206.09270642021565
